CLASS,EXPIRE_TIME_GMT,FCST_VALID,FCST_VALID_LOCAL,NUM,DAY_IND,TEMP,DEWPT,HI,WC,FEELS_LIKE,ICON_EXTD,WXMAN,ICON_CODE,DOW,PHRASE_12CHAR,PHRASE_22CHAR,PHRASE_32CHAR,SUBPHRASE_PT1,SUBPHRASE_PT2,SUBPHRASE_PT3,POP,PRECIP_TYPE,QPF,SNOW_QPF,RH,WSPD,WDIR,WDIR_CARDINAL,GUST,CLDS,VIS,MSLP,UV_INDEX_RAW,UV_INDEX,UV_WARNING,UV_DESC,GOLF_INDEX,GOLF_CATEGORY,SEVERITY,LATITUDE,LONGITUDE
fod_long_range_hourly,1688143018,1689012000,2023-07-10T19:00:00+0100,242,D,73,53,73,73,73,2800,wx1200,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,8,rain,0.0,0.0,48,12,226,SW,,64,10.0,29.96,0.45,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689015600,2023-07-10T20:00:00+0100,243,D,72,53,72,72,72,2800,wx1200,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,10,rain,0.0,0.0,52,11,224,SW,,64,10.0,29.96,0.11,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689019200,2023-07-10T21:00:00+0100,244,D,70,54,70,70,70,2800,wx1200,28,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,9,rain,0.0,0.0,57,10,224,SW,,62,10.0,29.96,0.08,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689022800,2023-07-10T22:00:00+0100,245,N,68,54,68,68,68,2700,wx1200,27,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,9,rain,0.0,0.0,62,9,225,SW,,61,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689026400,2023-07-10T23:00:00+0100,246,N,66,54,66,66,66,2700,wx1200,27,Monday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,9,rain,0.0,0.0,64,9,226,SW,,61,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689030000,2023-07-11T00:00:00+0100,247,N,65,55,65,65,65,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,10,rain,0.0,0.0,70,8,230,SW,,61,10.0,29.98,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689033600,2023-07-11T01:00:00+0100,248,N,64,54,64,63,63,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,11,rain,0.0,0.0,72,8,231,SW,,61,10.0,29.98,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689037200,2023-07-11T02:00:00+0100,249,N,63,54,63,62,62,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,12,rain,0.0,0.0,74,7,232,SW,,62,10.0,29.98,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689040800,2023-07-11T03:00:00+0100,250,N,62,55,62,61,61,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,13,rain,0.0,0.0,77,7,232,SW,,63,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689044400,2023-07-11T04:00:00+0100,251,N,61,55,61,60,60,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,14,rain,0.0,0.0,80,7,232,SW,,64,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689048000,2023-07-11T05:00:00+0100,252,D,61,55,61,60,60,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,81,7,227,SW,,63,10.0,29.97,0.0,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689051600,2023-07-11T06:00:00+0100,253,D,61,55,61,60,60,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,80,7,231,SW,,61,10.0,29.97,0.1,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689055200,2023-07-11T07:00:00+0100,254,D,62,55,62,61,61,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,79,8,228,SW,,61,10.0,29.96,0.41,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689058800,2023-07-11T08:00:00+0100,255,D,64,56,64,63,63,4600,wx2000,11,Tuesday,Few Showers,Few Showers,Few Showers,Few,Showers,,32,rain,0.0,0.0,75,8,228,SW,,62,10.0,29.96,1.13,1,0,Low,6.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689062400,2023-07-11T09:00:00+0100,256,D,66,56,66,66,66,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,35,rain,0.01,0.0,70,9,232,SW,,64,9.0,29.96,1.94,2,0,Low,6.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689066000,2023-07-11T10:00:00+0100,257,D,68,56,68,68,68,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,38,rain,0.01,0.0,65,9,231,SW,,66,9.0,29.96,3.12,3,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689069600,2023-07-11T11:00:00+0100,258,D,70,55,70,70,70,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,42,rain,0.01,0.0,61,10,234,SW,,68,9.0,29.96,4.3,4,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689073200,2023-07-11T12:00:00+0100,259,D,72,55,72,72,72,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,43,rain,0.01,0.0,55,11,234,SW,,70,9.0,29.96,5.22,5,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689076800,2023-07-11T13:00:00+0100,260,D,73,54,73,73,73,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,39,rain,0.01,0.0,52,12,230,SW,,71,9.0,29.96,5.61,6,0,High,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689080400,2023-07-11T14:00:00+0100,261,D,74,54,74,74,74,1100,wx2500,11,Tuesday,Showers,Showers,Showers,Showers,,,37,rain,0.01,0.0,50,12,231,SW,,71,9.0,29.96,5.34,5,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689084000,2023-07-11T15:00:00+0100,262,D,74,53,74,74,74,4600,wx2000,11,Tuesday,Few Showers,Few Showers,Few Showers,Few,Showers,,34,rain,0.01,0.0,48,12,229,SW,,71,10.0,29.96,4.51,5,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689087600,2023-07-11T16:00:00+0100,263,D,74,53,74,74,74,4600,wx2000,11,Tuesday,Few Showers,Few Showers,Few Showers,Few,Showers,,31,rain,0.01,0.0,47,12,228,SW,,70,10.0,29.95,3.35,3,0,Moderate,7.0,Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689091200,2023-07-11T17:00:00+0100,264,D,74,53,74,74,74,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,47,12,227,SW,,70,10.0,29.95,2.15,2,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689094800,2023-07-11T18:00:00+0100,265,D,74,53,74,74,74,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,48,12,227,SW,,69,10.0,29.94,1.14,1,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689098400,2023-07-11T19:00:00+0100,266,D,73,54,73,73,73,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,23,rain,0.0,0.0,51,12,224,SW,,68,10.0,29.94,0.45,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689102000,2023-07-11T20:00:00+0100,267,D,71,54,71,71,71,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,22,rain,0.0,0.0,54,11,223,SW,,67,10.0,29.94,0.11,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689105600,2023-07-11T21:00:00+0100,268,D,70,54,70,70,70,2800,wx1200,28,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,22,rain,0.0,0.0,58,10,223,SW,,65,10.0,29.95,0.07,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689109200,2023-07-11T22:00:00+0100,269,N,68,55,68,68,68,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,22,rain,0.0,0.0,63,10,224,SW,,64,10.0,29.95,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689112800,2023-07-11T23:00:00+0100,270,N,66,55,66,66,66,2700,wx1200,27,Tuesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,66,9,225,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689116400,2023-07-12T00:00:00+0100,271,N,65,55,65,64,64,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,71,8,229,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689120000,2023-07-12T01:00:00+0100,272,N,63,55,63,63,63,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,15,rain,0.0,0.0,73,8,230,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689123600,2023-07-12T02:00:00+0100,273,N,63,55,63,62,62,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,16,rain,0.0,0.0,75,8,232,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689127200,2023-07-12T03:00:00+0100,274,N,62,55,62,61,61,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,17,rain,0.0,0.0,77,7,233,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689130800,2023-07-12T04:00:00+0100,275,N,61,55,61,60,60,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,18,rain,0.0,0.0,80,7,234,SW,,64,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689134400,2023-07-12T05:00:00+0100,276,D,61,55,61,60,60,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,20,rain,0.0,0.0,81,7,229,SW,,63,10.0,29.96,0.0,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689138000,2023-07-12T06:00:00+0100,277,D,61,55,61,60,60,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,21,rain,0.0,0.0,81,8,235,SW,,63,10.0,29.96,0.08,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689141600,2023-07-12T07:00:00+0100,278,D,62,55,62,61,61,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,79,8,232,SW,,63,10.0,29.96,0.35,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689145200,2023-07-12T08:00:00+0100,279,D,64,56,64,63,63,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,75,9,232,SW,,64,10.0,29.96,0.97,1,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689148800,2023-07-12T09:00:00+0100,280,D,66,55,66,66,66,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,21,rain,0.0,0.0,67,9,235,SW,,66,10.0,29.97,1.92,2,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689152400,2023-07-12T10:00:00+0100,281,D,69,55,69,69,69,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,18,rain,0.0,0.0,61,10,232,SW,,68,10.0,29.97,3.1,3,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689156000,2023-07-12T11:00:00+0100,282,D,71,55,71,71,71,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,16,rain,0.0,0.0,56,11,235,SW,,69,10.0,29.97,4.28,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689159600,2023-07-12T12:00:00+0100,283,D,72,54,72,72,72,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,16,rain,0.0,0.0,52,11,235,SW,,71,10.0,29.97,5.2,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689163200,2023-07-12T13:00:00+0100,284,D,74,54,74,74,74,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,22,rain,0.0,0.0,49,12,232,SW,,71,10.0,29.98,5.59,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689166800,2023-07-12T14:00:00+0100,285,D,75,53,75,75,75,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,22,rain,0.0,0.0,47,12,233,SW,,71,10.0,29.97,5.32,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689170400,2023-07-12T15:00:00+0100,286,D,75,53,75,75,75,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,21,rain,0.0,0.0,46,12,233,SW,,71,10.0,29.97,4.49,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689174000,2023-07-12T16:00:00+0100,287,D,76,53,76,76,76,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,20,rain,0.0,0.0,45,12,234,SW,,70,10.0,29.96,3.34,3,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689177600,2023-07-12T17:00:00+0100,288,D,75,53,75,75,75,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,19,rain,0.0,0.0,46,12,235,SW,,69,10.0,29.96,2.14,2,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689181200,2023-07-12T18:00:00+0100,289,D,74,53,74,74,74,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,18,rain,0.0,0.0,48,11,236,SW,,68,10.0,29.96,1.13,1,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689184800,2023-07-12T19:00:00+0100,290,D,73,54,73,73,73,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,13,rain,0.0,0.0,50,11,234,SW,,67,10.0,29.96,0.44,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689188400,2023-07-12T20:00:00+0100,291,D,71,54,71,71,71,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,12,rain,0.0,0.0,54,10,232,SW,,66,10.0,29.96,0.11,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689192000,2023-07-12T21:00:00+0100,292,D,69,55,69,69,69,2800,wx1200,28,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,12,rain,0.0,0.0,60,10,231,SW,,65,10.0,29.96,0.07,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689195600,2023-07-12T22:00:00+0100,293,N,67,54,67,67,67,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,12,rain,0.0,0.0,63,9,233,SW,,63,10.0,29.96,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689199200,2023-07-12T23:00:00+0100,294,N,65,54,65,65,65,2700,wx1200,27,Wednesday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,13,rain,0.0,0.0,68,8,236,SW,,61,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689202800,2023-07-13T00:00:00+0100,295,N,64,55,64,64,64,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,71,8,238,WSW,,59,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689206400,2023-07-13T01:00:00+0100,296,N,63,55,63,63,63,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,17,rain,0.0,0.0,73,7,239,WSW,,58,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689210000,2023-07-13T02:00:00+0100,297,N,62,55,62,62,62,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,18,rain,0.0,0.0,76,7,240,WSW,,57,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689213600,2023-07-13T03:00:00+0100,298,N,61,55,61,61,61,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,19,rain,0.0,0.0,78,7,241,WSW,,56,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689217200,2023-07-13T04:00:00+0100,299,N,61,55,61,60,60,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,81,7,241,WSW,,56,10.0,29.97,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689220800,2023-07-13T05:00:00+0100,300,D,60,55,60,59,59,3000,wx1100,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,82,7,234,SW,,56,10.0,29.96,0.0,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689224400,2023-07-13T06:00:00+0100,301,D,60,55,60,60,60,3000,wx1100,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,82,7,240,WSW,,56,10.0,29.96,0.09,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689228000,2023-07-13T07:00:00+0100,302,D,61,55,61,61,61,3000,wx1100,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,21,rain,0.0,0.0,81,7,236,SW,,57,10.0,29.96,0.4,0,0,Low,8.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689231600,2023-07-13T08:00:00+0100,303,D,63,56,63,63,63,3000,wx1100,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,20,rain,0.0,0.0,77,8,236,SW,,58,10.0,29.97,1.1,1,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689235200,2023-07-13T09:00:00+0100,304,D,65,56,65,65,65,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,17,rain,0.0,0.0,72,9,238,WSW,,60,10.0,29.97,2.2,2,0,Low,9.0,Very Good,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689238800,2023-07-13T10:00:00+0100,305,D,68,56,68,68,68,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,18,rain,0.0,0.0,66,9,238,WSW,,62,10.0,29.97,3.54,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689242400,2023-07-13T11:00:00+0100,306,D,70,56,70,70,70,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,18,rain,0.0,0.0,60,10,240,WSW,,65,10.0,29.98,4.26,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689246000,2023-07-13T12:00:00+0100,307,D,72,55,72,72,72,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,19,rain,0.0,0.0,55,11,240,WSW,,66,10.0,29.98,5.18,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689249600,2023-07-13T13:00:00+0100,308,D,74,54,74,74,74,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,50,11,236,SW,,67,10.0,29.98,5.57,6,0,High,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689253200,2023-07-13T14:00:00+0100,309,D,74,53,74,74,74,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,48,12,237,WSW,,68,10.0,29.98,5.3,5,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689256800,2023-07-13T15:00:00+0100,310,D,75,53,75,75,75,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,47,11,237,WSW,,68,10.0,29.98,4.48,4,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689260400,2023-07-13T16:00:00+0100,311,D,75,53,75,75,75,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,46,11,237,SW,,68,10.0,29.98,3.32,3,0,Moderate,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689264000,2023-07-13T17:00:00+0100,312,D,74,53,74,74,74,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,24,rain,0.0,0.0,47,11,240,WSW,,67,10.0,29.98,2.13,2,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689267600,2023-07-13T18:00:00+0100,313,D,74,53,74,74,74,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,23,rain,0.0,0.0,48,11,241,WSW,,66,10.0,29.98,1.12,1,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689271200,2023-07-13T19:00:00+0100,314,D,73,53,73,73,73,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,7,rain,0.0,0.0,49,11,241,WSW,,64,10.0,29.98,0.44,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689274800,2023-07-13T20:00:00+0100,315,D,72,54,72,72,72,2800,wx1200,28,Thursday,M Cloudy,Mostly Cloudy,Mostly Cloudy,Mostly,Cloudy,,3,rain,0.0,0.0,54,11,238,WSW,,61,10.0,29.98,0.12,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689278400,2023-07-13T21:00:00+0100,316,D,70,54,70,70,70,3000,wx1100,30,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,4,rain,0.0,0.0,57,10,236,SW,,56,10.0,29.98,0.09,0,0,Low,10.0,Excellent,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689282000,2023-07-13T22:00:00+0100,317,N,67,54,67,67,67,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,6,rain,0.0,0.0,62,9,238,WSW,,52,10.0,29.99,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689285600,2023-07-13T23:00:00+0100,318,N,66,54,66,66,66,2900,wx1600,29,Thursday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,9,rain,0.0,0.0,66,9,239,WSW,,48,10.0,30.0,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689289200,2023-07-14T00:00:00+0100,319,N,65,55,65,64,64,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,11,rain,0.0,0.0,70,8,244,WSW,,45,10.0,30.01,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689292800,2023-07-14T01:00:00+0100,320,N,63,55,63,63,63,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,12,rain,0.0,0.0,74,8,245,WSW,,43,10.0,30.01,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689296400,2023-07-14T02:00:00+0100,321,N,62,55,62,62,62,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,77,7,249,WSW,,41,10.0,30.01,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689300000,2023-07-14T03:00:00+0100,322,N,61,55,61,60,60,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,80,7,248,WSW,,40,10.0,30.01,0.0,0,0,Low,,,1,51.52,-0.11
fod_long_range_hourly,1688143018,1689303600,2023-07-14T04:00:00+0100,323,N,60,55,60,59,59,2900,wx1600,29,Friday,P Cloudy,Partly Cloudy,Partly Cloudy,Partly,Cloudy,,13,rain,0.0,0.0,82,7,248,WSW,,40,10.0,30.01,0.0,0,0,Low,,,1,51.52,-0.11
