latitude,longitude,weather_day,weather_hour,weather_timezone_offset,weather_type,processed_date,temperature,dew_point,humidity,heat_index,wind_chill,wind_direction,wind_speed,cloud_cover,wet_bulb_temp,solar_irradiance,precipitation,day_or_night,day_of_week,wind_gust,msl_pressure,forecast_day_num,prop_of_precip,precip_type,snow_accumulation,uv_index,visibility
51.52,-0.11,2023-07-12,21,+0100,F,2023-06-30 17:32:15,71.0,54.0,54.0,71.0,71.0,232.0,10.0,66.0,,,0.0,D,Wednesday,0,29.96,291,12,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-12,22,+0100,F,2023-06-30 17:32:15,69.0,55.0,60.0,69.0,69.0,231.0,10.0,65.0,,,0.0,D,Wednesday,0,29.96,292,12,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-12,23,+0100,F,2023-06-30 17:32:15,67.0,54.0,63.0,67.0,67.0,233.0,9.0,63.0,,,0.0,N,Wednesday,0,29.96,293,12,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-12,24,+0100,F,2023-06-30 17:32:15,65.0,54.0,68.0,65.0,65.0,236.0,8.0,61.0,,,0.0,N,Wednesday,0,29.97,294,13,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,1,+0100,F,2023-06-30 17:32:15,64.0,55.0,71.0,64.0,64.0,238.0,8.0,59.0,,,0.0,N,Thursday,0,29.97,295,20,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,2,+0100,F,2023-06-30 17:32:15,63.0,55.0,73.0,63.0,63.0,239.0,7.0,58.0,,,0.0,N,Thursday,0,29.97,296,17,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,3,+0100,F,2023-06-30 17:32:15,62.0,55.0,76.0,62.0,62.0,240.0,7.0,57.0,,,0.0,N,Thursday,0,29.97,297,18,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,4,+0100,F,2023-06-30 17:32:15,61.0,55.0,78.0,61.0,61.0,241.0,7.0,56.0,,,0.0,N,Thursday,0,29.97,298,19,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,5,+0100,F,2023-06-30 17:32:15,61.0,55.0,81.0,61.0,60.0,241.0,7.0,56.0,,,0.0,N,Thursday,0,29.97,299,20,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,6,+0100,F,2023-06-30 17:32:15,60.0,55.0,82.0,60.0,59.0,234.0,7.0,56.0,,,0.0,D,Thursday,0,29.96,300,20,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,7,+0100,F,2023-06-30 17:32:15,60.0,55.0,82.0,60.0,60.0,240.0,7.0,56.0,,,0.0,D,Thursday,0,29.96,301,21,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,8,+0100,F,2023-06-30 17:32:15,61.0,55.0,81.0,61.0,61.0,236.0,7.0,57.0,,,0.0,D,Thursday,0,29.96,302,21,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,9,+0100,F,2023-06-30 17:32:15,63.0,56.0,77.0,63.0,63.0,236.0,8.0,58.0,,,0.0,D,Thursday,0,29.97,303,20,rain,0.0,1.0,10.0
51.52,-0.11,2023-07-13,10,+0100,F,2023-06-30 17:32:15,65.0,56.0,72.0,65.0,65.0,238.0,9.0,60.0,,,0.0,D,Thursday,0,29.97,304,17,rain,0.0,2.0,10.0
51.52,-0.11,2023-07-13,11,+0100,F,2023-06-30 17:32:15,68.0,56.0,66.0,68.0,68.0,238.0,9.0,62.0,,,0.0,D,Thursday,0,29.97,305,18,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-13,12,+0100,F,2023-06-30 17:32:15,70.0,56.0,60.0,70.0,70.0,240.0,10.0,65.0,,,0.0,D,Thursday,0,29.98,306,18,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-13,13,+0100,F,2023-06-30 17:32:15,72.0,55.0,55.0,72.0,72.0,240.0,11.0,66.0,,,0.0,D,Thursday,0,29.98,307,19,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-13,14,+0100,F,2023-06-30 17:32:15,74.0,54.0,50.0,74.0,74.0,236.0,11.0,67.0,,,0.0,D,Thursday,0,29.98,308,24,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-13,15,+0100,F,2023-06-30 17:32:15,74.0,53.0,48.0,74.0,74.0,237.0,12.0,68.0,,,0.0,D,Thursday,0,29.98,309,24,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-13,16,+0100,F,2023-06-30 17:32:15,75.0,53.0,47.0,75.0,75.0,237.0,11.0,68.0,,,0.0,D,Thursday,0,29.98,310,24,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-13,17,+0100,F,2023-06-30 17:32:15,75.0,53.0,46.0,75.0,75.0,237.0,11.0,68.0,,,0.0,D,Thursday,0,29.98,311,24,rain,0.0,3.0,10.0
51.52,-0.11,2023-07-13,18,+0100,F,2023-06-30 17:32:15,74.0,53.0,47.0,74.0,74.0,240.0,11.0,67.0,,,0.0,D,Thursday,0,29.98,312,24,rain,0.0,2.0,10.0
51.52,-0.11,2023-07-13,19,+0100,F,2023-06-30 17:32:15,74.0,53.0,48.0,74.0,74.0,241.0,11.0,66.0,,,0.0,D,Thursday,0,29.98,313,23,rain,0.0,1.0,10.0
51.52,-0.11,2023-07-13,20,+0100,F,2023-06-30 17:32:15,73.0,53.0,49.0,73.0,73.0,241.0,11.0,64.0,,,0.0,D,Thursday,0,29.98,314,7,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,21,+0100,F,2023-06-30 17:32:15,72.0,54.0,54.0,72.0,72.0,238.0,11.0,61.0,,,0.0,D,Thursday,0,29.98,315,3,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,22,+0100,F,2023-06-30 17:32:15,70.0,54.0,57.0,70.0,70.0,236.0,10.0,56.0,,,0.0,D,Thursday,0,29.98,316,4,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,23,+0100,F,2023-06-30 17:32:15,67.0,54.0,62.0,67.0,67.0,238.0,9.0,52.0,,,0.0,N,Thursday,0,29.99,317,6,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-13,24,+0100,F,2023-06-30 17:32:15,66.0,54.0,66.0,66.0,66.0,239.0,9.0,48.0,,,0.0,N,Thursday,0,30.0,318,9,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,1,+0100,F,2023-06-30 17:32:15,65.0,55.0,70.0,65.0,64.0,244.0,8.0,45.0,,,0.0,N,Friday,0,30.01,319,11,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,2,+0100,F,2023-06-30 17:32:15,63.0,55.0,74.0,63.0,63.0,245.0,8.0,43.0,,,0.0,N,Friday,0,30.01,320,12,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,3,+0100,F,2023-06-30 17:32:15,62.0,55.0,77.0,62.0,62.0,249.0,7.0,41.0,,,0.0,N,Friday,0,30.01,321,13,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,4,+0100,F,2023-06-30 17:32:15,61.0,55.0,80.0,61.0,60.0,248.0,7.0,40.0,,,0.0,N,Friday,0,30.01,322,13,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,5,+0100,F,2023-06-30 17:32:15,60.0,55.0,82.0,60.0,59.0,248.0,7.0,40.0,,,0.0,N,Friday,0,30.01,323,13,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,6,+0100,F,2023-06-30 17:32:15,60.0,54.0,83.0,60.0,59.0,243.0,7.0,40.0,,,0.0,D,Friday,0,30.0,324,6,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,7,+0100,F,2023-06-30 17:32:15,60.0,55.0,84.0,60.0,59.0,251.0,7.0,41.0,,,0.0,D,Friday,0,30.0,325,6,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,8,+0100,F,2023-06-30 17:32:15,61.0,55.0,82.0,61.0,60.0,246.0,8.0,43.0,,,0.0,D,Friday,0,30.01,326,20,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,9,+0100,F,2023-06-30 17:32:15,63.0,55.0,77.0,63.0,62.0,247.0,8.0,44.0,,,0.0,D,Friday,0,30.01,327,24,rain,0.0,1.0,10.0
51.52,-0.11,2023-07-14,10,+0100,F,2023-06-30 17:32:15,65.0,55.0,71.0,65.0,65.0,250.0,9.0,47.0,,,0.0,D,Friday,0,30.01,328,22,rain,0.0,2.0,10.0
51.52,-0.11,2023-07-14,11,+0100,F,2023-06-30 17:32:15,67.0,55.0,65.0,67.0,67.0,249.0,9.0,49.0,,,0.0,D,Friday,0,30.01,329,20,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-14,12,+0100,F,2023-06-30 17:32:15,69.0,54.0,59.0,69.0,69.0,255.0,10.0,50.0,,,0.0,D,Friday,0,30.01,330,21,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-14,13,+0100,F,2023-06-30 17:32:15,71.0,54.0,54.0,71.0,71.0,252.0,11.0,50.0,,,0.0,D,Friday,0,30.02,331,21,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-14,14,+0100,F,2023-06-30 17:32:15,73.0,53.0,50.0,73.0,73.0,252.0,11.0,50.0,,,0.0,D,Friday,0,30.02,332,19,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-14,15,+0100,F,2023-06-30 17:32:15,74.0,53.0,48.0,74.0,74.0,251.0,11.0,52.0,,,0.0,D,Friday,0,30.02,333,20,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-14,16,+0100,F,2023-06-30 17:32:15,74.0,53.0,48.0,74.0,74.0,250.0,11.0,54.0,,,0.0,D,Friday,0,30.01,334,21,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-14,17,+0100,F,2023-06-30 17:32:15,74.0,53.0,48.0,74.0,74.0,248.0,11.0,56.0,,,0.0,D,Friday,0,30.01,335,22,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-14,18,+0100,F,2023-06-30 17:32:15,74.0,53.0,49.0,74.0,74.0,252.0,11.0,56.0,,,0.0,D,Friday,0,30.01,336,23,rain,0.0,2.0,10.0
51.52,-0.11,2023-07-14,19,+0100,F,2023-06-30 17:32:15,73.0,53.0,50.0,73.0,73.0,254.0,11.0,56.0,,,0.0,D,Friday,0,30.0,337,23,rain,0.0,1.0,10.0
51.52,-0.11,2023-07-14,20,+0100,F,2023-06-30 17:32:15,72.0,54.0,52.0,72.0,72.0,256.0,11.0,55.0,,,0.0,D,Friday,0,30.0,338,2,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,21,+0100,F,2023-06-30 17:32:15,71.0,54.0,55.0,71.0,71.0,251.0,10.0,55.0,,,0.0,D,Friday,0,30.01,339,2,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,22,+0100,F,2023-06-30 17:32:15,69.0,54.0,59.0,69.0,69.0,245.0,9.0,53.0,,,0.0,D,Friday,0,30.01,340,3,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,23,+0100,F,2023-06-30 17:32:15,67.0,54.0,62.0,67.0,67.0,246.0,8.0,51.0,,,0.0,N,Friday,0,30.02,341,2,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-14,24,+0100,F,2023-06-30 17:32:15,65.0,54.0,66.0,65.0,65.0,247.0,8.0,49.0,,,0.0,N,Friday,0,30.03,342,2,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,1,+0100,F,2023-06-30 17:32:15,64.0,54.0,69.0,64.0,64.0,250.0,7.0,48.0,,,0.0,N,Saturday,0,30.03,343,3,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,2,+0100,F,2023-06-30 17:32:15,63.0,54.0,72.0,63.0,63.0,250.0,7.0,47.0,,,0.0,N,Saturday,0,30.03,344,11,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,3,+0100,F,2023-06-30 17:32:15,62.0,53.0,73.0,62.0,62.0,254.0,6.0,48.0,,,0.0,N,Saturday,0,30.03,345,13,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,4,+0100,F,2023-06-30 17:32:15,61.0,53.0,76.0,61.0,60.0,253.0,6.0,48.0,,,0.0,N,Saturday,0,30.03,346,15,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,5,+0100,F,2023-06-30 17:32:15,60.0,53.0,78.0,60.0,59.0,255.0,6.0,49.0,,,0.0,N,Saturday,0,30.03,347,16,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,6,+0100,F,2023-06-30 17:32:15,59.0,53.0,79.0,59.0,59.0,251.0,6.0,49.0,,,0.0,N,Saturday,0,30.03,348,17,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,7,+0100,F,2023-06-30 17:32:15,59.0,53.0,79.0,59.0,59.0,258.0,6.0,50.0,,,0.0,D,Saturday,0,30.04,349,17,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,8,+0100,F,2023-06-30 17:32:15,61.0,54.0,77.0,61.0,60.0,253.0,6.0,51.0,,,0.0,D,Saturday,0,30.04,350,15,rain,0.0,0.0,10.0
51.52,-0.11,2023-07-15,9,+0100,F,2023-06-30 17:32:15,62.0,54.0,73.0,62.0,62.0,248.0,7.0,52.0,,,0.0,D,Saturday,0,30.04,351,13,rain,0.0,1.0,10.0
51.52,-0.11,2023-07-15,10,+0100,F,2023-06-30 17:32:15,65.0,54.0,68.0,65.0,65.0,252.0,8.0,52.0,,,0.0,D,Saturday,0,30.04,352,15,rain,0.0,2.0,10.0
51.52,-0.11,2023-07-15,11,+0100,F,2023-06-30 17:32:15,67.0,54.0,63.0,67.0,67.0,246.0,8.0,53.0,,,0.0,D,Saturday,0,30.04,353,13,rain,0.0,4.0,10.0
51.52,-0.11,2023-07-15,12,+0100,F,2023-06-30 17:32:15,70.0,54.0,57.0,70.0,70.0,248.0,9.0,54.0,,,0.0,D,Saturday,0,30.05,354,12,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-15,13,+0100,F,2023-06-30 17:32:15,72.0,53.0,52.0,72.0,72.0,245.0,10.0,56.0,,,0.0,D,Saturday,0,30.05,355,7,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-15,14,+0100,F,2023-06-30 17:32:15,74.0,53.0,49.0,74.0,74.0,239.0,10.0,58.0,,,0.0,D,Saturday,0,30.05,356,7,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-15,15,+0100,F,2023-06-30 17:32:15,75.0,53.0,46.0,75.0,75.0,239.0,11.0,60.0,,,0.0,D,Saturday,0,30.05,357,6,rain,0.0,6.0,10.0
51.52,-0.11,2023-07-15,16,+0100,F,2023-06-30 17:32:15,75.0,53.0,45.0,75.0,75.0,238.0,11.0,61.0,,,0.0,D,Saturday,0,30.04,358,5,rain,0.0,5.0,10.0
51.52,-0.11,2023-07-15,17,+0100,F,2023-06-30 17:32:15,75.0,53.0,46.0,75.0,75.0,236.0,11.0,63.0,,,0.0,D,Saturday,0,30.04,359,11,rain,0.0,3.0,10.0
51.52,-0.11,2023-07-15,18,+0100,F,2023-06-30 17:32:15,75.0,53.0,46.0,75.0,75.0,238.0,11.0,64.0,,,0.0,D,Saturday,0,30.03,360,10,rain,0.0,2.0,10.0
